ticker, date, last_close, last_open, last_high, last_low, volume, change
AAPL, 1981-02-04, 0.09851307421922684,0.09851307421922684, 0.09894322680100402, 0.09851307421922684, 27865600.0,0.0
AAPL, 1981-02-05, 0.09851307421922684,0.09851307421922684, 0.09937339087005839, 0.09851307421922684, 7929600.0,0.0
AAPL, 1981-02-06, 0.09894320368766785,0.09894320368766785, 0.09937336765623503, 0.09894320368766785, 13865600.0,0.0
AAPL, 1981-02-09, 0.09378128498792648,0.09464160726139635, 0.09464160726139635, 0.09378128498792648, 16755200.0,-0.0009
AAPL, 1981-02-10, 0.09378128498792648,0.09378128498792648, 0.09421144899648032, 0.09378128498792648, 18345600.0,0.0
AAPL, 1981-02-11, 0.09077013283967972,0.09120029097634504, 0.09120029097634504, 0.09077013283967972, 13843200.0,-0.0004
AAPL, 1981-02-12, 0.08990904688835144,0.09033998047079805, 0.09033998047079805, 0.08990904688835144, 14560000.0,-0.0004
AAPL, 1981-02-13, 0.08775827288627625,0.08861859529169981, 0.08861859529169981, 0.08775827288627625, 11155200.0,-0.0009
AAPL, 1981-02-17, 0.08990904688835144,0.08990904688835144, 0.09033998047079805, 0.08990904688835144, 12275200.0,0.0
AAPL, 1981-02-18, 0.09378128498792648,0.09378128498792648, 0.09464160726139635, 0.09378128498792648, 19241600.0,0.0
AAPL, 1981-02-19, 0.08818835765123367,0.08861852136692609, 0.08861852136692609, 0.08818835765123367, 22310400.0,-0.0004
AAPL, 1981-02-20, 0.08345663547515869,0.08388679941885202, 0.08388679941885202, 0.08345663547515869, 24371200.0,-0.0004
AAPL, 1981-02-23, 0.08474711328744888,0.08474711328744888, 0.08517727721829262, 0.08474711328744888, 14112000.0,0.0
AAPL, 1981-02-24, 0.08173603564500809,0.08259635825669909, 0.08259635825669909, 0.08173603564500809, 16979200.0,-0.0009
AAPL, 1981-02-25, 0.08689794689416885,0.08689794689416885, 0.08732810520730666, 0.08689794689416885, 19488000.0,0.0
AAPL, 1981-02-26, 0.08818835765123367,0.08818835765123367, 0.08861852136692609, 0.08818835765123367, 10841600.0,0.0
AAPL, 1981-02-27, 0.0912003144621849,0.0912003144621849, 0.09206063670070118, 0.0912003144621849, 14761600.0,0.0
AAPL, 1981-03-02, 0.0916304811835289,0.0916304811835289, 0.09206063944378547, 0.0916304811835289, 11760000.0,0.0
AAPL, 1981-03-03, 0.09034000337123871,0.09077016741539602, 0.09077016741539602, 0.09034000337123871, 16172800.0,-0.0004
AAPL, 1981-03-04, 0.08947889506816864,0.08990905329027532, 0.08990905329027532, 0.08947889506816864, 13708800.0,-0.0004
AAPL, 1981-03-05, 0.08904872834682465,0.08947889229925718, 0.08947889229925718, 0.08904872834682465, 5376000.0,-0.0004
AAPL, 1981-03-06, 0.08818835765123367,0.08904867933898462, 0.08904867933898462, 0.08818835765123367, 11603200.0,-0.0009
AAPL, 1981-03-09, 0.0813058540225029,0.08173601233384696, 0.08173601233384696, 0.0813058540225029, 15321600.0,-0.0004
AAPL, 1981-03-10, 0.07743366062641144,0.0778638191031431, 0.0778638191031431, 0.07743366062641144, 28380800.0,-0.0004
AAPL, 1981-03-11, 0.07442249357700348,0.07528281587254015, 0.07528281587254015, 0.07442249357700348, 29859200.0,-0.0009
AAPL, 1981-03-12, 0.07743366062641144,0.07743366062641144, 0.0778638191031431, 0.07743366062641144, 59248000.0,0.0
AAPL, 1981-03-13, 0.07657328993082047,0.07700344813791578, 0.07700344813791578, 0.07657328993082047, 231302400.0,-0.0004
AAPL, 1981-03-16, 0.07958517223596573,0.07958517223596573, 0.08044549420173684, 0.07958517223596573, 37228800.0,0.0
AAPL, 1981-03-17, 0.08345663547515869,0.08345663547515869, 0.08431695761890844, 0.08345663547515869, 43747200.0,0.0
AAPL, 1981-03-18, 0.08861856907606125,0.08861856907606125, 0.08947889122697954, 0.08861856907606125, 36937600.0,0.0
AAPL, 1981-03-19, 0.08775827288627625,0.08818843121716868, 0.08818843121716868, 0.08775827288627625, 37811200.0,-0.0004
AAPL, 1981-03-20, 0.08861856907606125,0.08861856907606125, 0.08947889122697954, 0.08861856907606125, 14604800.0,0.0
AAPL, 1981-03-23, 0.0920606479048729,0.0920606479048729, 0.09292097024809405, 0.0920606479048729, 22019200.0,0.0
AAPL, 1981-03-24, 0.0916304811835289,0.09206063944378547, 0.09206063944378547, 0.0916304811835289, 28156800.0,-0.0004
AAPL, 1981-03-25, 0.08990904688835144,0.09077014440591236, 0.09077014440591236, 0.08990904688835144, 7056000.0,-0.0009
AAPL, 1981-03-26, 0.08818835765123367,0.08861852136692609, 0.08861852136692609, 0.08818835765123367, 12275200.0,-0.0004
AAPL, 1981-03-27, 0.08517730981111526,0.08560746816292095, 0.08560746816292095, 0.08517730981111526, 12252800.0,-0.0004
AAPL, 1981-03-30, 0.08517730981111526,0.08517730981111526, 0.08603763225836558, 0.08517730981111526, 9900800.0,0.0
AAPL, 1981-03-31, 0.08431696146726608,0.08517728365028228, 0.08517728365028228, 0.08431696146726608, 15993600.0,-0.0009
AAPL, 1981-04-01, 0.08345663547515869,0.08388679941885202, 0.08388679941885202, 0.08345663547515869, 34070400.0,-0.0004
AAPL, 1981-04-02, 0.09077013283967972,0.09077013283967972, 0.09120029097634504, 0.09077013283967972, 31404800.0,0.0
AAPL, 1981-04-03, 0.0912003144621849,0.0912003144621849, 0.09163047845326182, 0.0912003144621849, 16486400.0,0.0
AAPL, 1981-04-06, 0.08947889506816864,0.08990905329027532, 0.08990905329027532, 0.08947889506816864, 22803200.0,-0.0004
AAPL, 1981-04-07, 0.08861856907606125,0.08904872727970191, 0.08904872727970191, 0.08861856907606125, 10684800.0,-0.0004
AAPL, 1981-04-08, 0.0929209440946579,0.0929209440946579, 0.09378126619573365, 0.0929209440946579, 21952000.0,0.0
AAPL, 1981-04-09, 0.09464161843061447,0.09464161843061447, 0.09507178248993452, 0.09464161843061447, 12499200.0,0.0
AAPL, 1981-04-10, 0.09593209624290466,0.09593209624290466, 0.09636225451992517, 0.09593209624290466, 33465600.0,0.0
AAPL, 1981-04-13, 0.09593209624290466,0.09593209624290466, 0.09636225451992517, 0.09593209624290466, 16060800.0,0.0
AAPL, 1981-04-14, 0.09593209624290466,0.09593209624290466, 0.09636225451992517, 0.09593209624290466, 6652800.0,0.0
AAPL, 1981-04-15, 0.0912003144621849,0.09163047845326182, 0.09163047845326182, 0.0912003144621849, 34048000.0,-0.0004
AAPL, 1981-04-16, 0.08603758364915848,0.08646774175793497, 0.08646774175793497, 0.08603758364915848, 23878400.0,-0.0004
AAPL, 1981-04-20, 0.08861856907606125,0.08861856907606125, 0.08904872727970191, 0.08861856907606125, 35347200.0,0.0
AAPL, 1981-04-21, 0.09464161843061447,0.09464161843061447, 0.09507178248993452, 0.09464161843061447, 28537600.0,0.0
AAPL, 1981-04-22, 0.09808290004730225,0.09808290004730225, 0.09851306407204828, 0.09808290004730225, 18995200.0,0.0
AAPL, 1981-04-23, 0.10066385567188263,0.10066385567188263, 0.1010940196729148, 0.10066385567188263, 58016000.0,0.0
AAPL, 1981-04-24, 0.09980352967977524,0.10066384611286877, 0.10066384611286877, 0.09980352967977524, 35056000.0,-0.0009
AAPL, 1981-04-27, 0.09894320368766785,0.09937336765623503, 0.09937336765623503, 0.09894320368766785, 38528000.0,-0.0004
AAPL, 1981-04-28, 0.09722255915403366,0.09765272312195204, 0.09765272312195204, 0.09722255915403366, 32188800.0,-0.0004
AAPL, 1981-04-29, 0.09593209624290466,0.09636225451992517, 0.09636225451992517, 0.09593209624290466, 13641600.0,-0.0004
AAPL, 1981-04-30, 0.09765272587537766,0.09765272587537766, 0.09851305383547229, 0.09765272587537766, 12611200.0,0.0
AAPL, 1981-05-01, 0.09765272587537766,0.09765272587537766, 0.09851305383547229, 0.09765272587537766, 16553600.0,0.0
AAPL, 1981-05-04, 0.09722255915403366,0.09765272312195204, 0.09765272312195204, 0.09722255915403366, 14448000.0,-0.0004
AAPL, 1981-05-05, 0.09679242223501205,0.09722257478481292, 0.09722257478481292, 0.09679242223501205, 17539200.0,-0.0004
AAPL, 1981-05-06, 0.09421142935752869,0.09464158753277561, 0.09464158753277561, 0.09421142935752869, 18950400.0,-0.0004
AAPL, 1981-05-07, 0.09550191462039948,0.09550191462039948, 0.09593207856177491, 0.09550191462039948, 9363200.0,0.0
AAPL, 1981-05-08, 0.09636224806308746,0.09636224806308746, 0.0967924120549224, 0.09636224806308746, 7907200.0,0.0
AAPL, 1981-05-11, 0.09421142935752869,0.09464158753277561, 0.09464158753277561, 0.09421142935752869, 11939200.0,-0.0004
AAPL, 1981-05-12, 0.09421142935752869,0.09421142935752869, 0.09550190962690606, 0.09421142935752869, 4256000.0,0.0
AAPL, 1981-05-13, 0.09378128498792648,0.09421144899648032, 0.09507177126995019, 0.09378128498792648, 4905600.0,-0.0004
AAPL, 1981-05-14, 0.0924907848238945,0.0933511069148124, 0.0933511069148124, 0.0924907848238945, 4928000.0,-0.0009
AAPL, 1981-05-15, 0.09464161843061447,0.09464161843061447, 0.09593210486493614, 0.09464161843061447, 4905600.0,0.0
AAPL, 1981-05-18, 0.09636224806308746,0.09636224806308746, 0.0972225645594822, 0.09636224806308746, 4166400.0,0.0
AAPL, 1981-05-19, 0.09464161843061447,0.09507178248993452, 0.09507178248993452, 0.09464161843061447, 25424000.0,-0.0004
AAPL, 1981-05-20, 0.09765272587537766,0.09765272587537766, 0.09851305383547229, 0.09765272587537766, 13283200.0,0.0
AAPL, 1981-05-21, 0.1032455787062645,0.1032455787062645, 0.10367574262758487, 0.1032455787062645, 32211200.0,0.0
AAPL, 1981-05-22, 0.10797739028930664,0.10797739028930664, 0.1088377184738428, 0.10797739028930664, 31427200.0,0.0
AAPL, 1981-05-26, 0.10754720121622086,0.10797735367535105, 0.10797735367535105, 0.10754720121622086, 85344000.0,-0.0004
AAPL, 1981-05-27, 0.1135694608092308,0.1135694608092308, 0.11399962479461935, 0.1135694608092308, 149497600.0,0.0
AAPL, 1981-05-28, 0.1135694608092308,0.1135694608092308, 0.11399962479461935, 0.1135694608092308, 73987200.0,0.0
AAPL, 1981-05-29, 0.11399960517883301,0.11399960517883301, 0.11443053873749355, 0.11399960517883301, 59382400.0,0.0
AAPL, 1981-06-01, 0.11399960517883301,0.11399960517883301, 0.11443053873749355, 0.11399960517883301, 51251200.0,0.0
AAPL, 1981-06-02, 0.10840751975774765,0.10883768371262745, 0.10883768371262745, 0.10840751975774765, 40432000.0,-0.0004
AAPL, 1981-06-03, 0.10840751975774765,0.10840751975774765, 0.1092678361802331, 0.10840751975774765, 39446400.0,0.0
AAPL, 1981-06-04, 0.11055827885866165,0.11055827885866165, 0.1109884311348971, 0.11055827885866165, 56067200.0,0.0
AAPL, 1981-06-05, 0.10883765667676926,0.10926780903752276, 0.10926780903752276, 0.10883765667676926, 57680000.0,-0.0004
AAPL, 1981-06-08, 0.10496626049280167,0.10539642456816425, 0.10539642456816425, 0.10496626049280167, 93497600.0,-0.0004
AAPL, 1981-06-09, 0.10711701959371567,0.10711701959371567, 0.10754718346913555, 0.10711701959371567, 119593600.0,0.0
AAPL, 1981-06-10, 0.10840751975774765,0.10840751975774765, 0.1096980001351129, 0.10840751975774765, 25222400.0,0.0
AAPL, 1981-06-11, 0.11313927918672562,0.11313927918672562, 0.11356944310505654, 0.11313927918672562, 38976000.0,0.0
AAPL, 1981-06-12, 0.11184877902269363,0.11227894286450452, 0.11227894286450452, 0.11184877902269365, 25804800.0,-0.0004
AAPL, 1981-06-15, 0.11141864210367203,0.11184880604942612, 0.11184880604942612, 0.11141864210367203, 143763200.0,-0.0004
AAPL, 1981-06-16, 0.1092679351568222,0.10969809950135154, 0.10969809950135154, 0.1092679351568222, 37251200.0,-0.0004
AAPL, 1981-06-17, 0.10754720121622086,0.10797735367535105, 0.10797735367535105, 0.10754720121622086, 27574400.0,-0.0004
AAPL, 1981-06-18, 0.10711701959371567,0.10754718346913555, 0.10797733585728342, 0.10711701959371567, 23049600.0,-0.0004
AAPL, 1981-06-19, 0.10410592705011368,0.1045360795688692, 0.1045360795688692, 0.10410592705011368, 27507200.0,-0.0004
AAPL, 1981-06-22, 0.10023367404937744,0.10066382643821416, 0.10066382643821416, 0.10023367404937744, 10841600.0,-0.0004
AAPL, 1981-06-23, 0.10195435583591461,0.10195435583591461, 0.10281544206707946, 0.10195435583591461, 15030400.0,0.0
AAPL, 1981-06-24, 0.09937337040901184,0.10023369836997846, 0.10023369836997846, 0.09937337040901184, 23027200.0,-0.0009
AAPL, 1981-06-25, 0.10152420401573181,0.10152420401573181, 0.10195436810295333, 0.10152420401573181, 24259200.0,0.0
AAPL, 1981-06-26, 0.10023367404937744,0.10109399031432292, 0.10109399031432292, 0.10023367404937744, 23788800.0,-0.0009
AAPL, 1981-06-29, 0.09679242223501205,0.0976527388218901, 0.0976527388218901, 0.09679242223501205, 10595200.0,-0.0009
AAPL, 1981-06-30, 0.08947889506816864,0.08990905329027532, 0.08990905329027532, 0.08947889506816864, 35907200.0,-0.0004
AAPL, 1981-07-01, 0.08861856907606125,0.08904872727970191, 0.08904872727970191, 0.08861856907606125, 170464000.0,-0.0004
AAPL, 1981-07-02, 0.08861856907606125,0.08861856907606125, 0.08904872727970191, 0.08861856907606125, 30284800.0,0.0
AAPL, 1981-07-06, 0.08560745418071747,0.08646777648745196, 0.08646777648745196, 0.08560745418071747, 16531200.0,-0.0009
AAPL, 1981-07-07, 0.08646775037050247,0.08646775037050247, 0.08732807241738301, 0.08646775037050247, 15836800.0,0.0
AAPL, 1981-07-08, 0.08990904688835144,0.08990904688835144, 0.09033998047079805, 0.08990904688835144, 16620800.0,0.0
AAPL, 1981-07-09, 0.08302649855613708,0.08345665686645003, 0.08345665686645003, 0.08302649855613708, 32883200.0,-0.0004
AAPL, 1981-07-10, 0.07657328993082047,0.07700344813791578, 0.07700344813791578, 0.07657328993082047, 55171200.0,-0.0004
AAPL, 1981-07-13, 0.07829469442367554,0.07829469442367554, 0.07872485832237724, 0.07829469442367554, 45740800.0,0.0
AAPL, 1981-07-14, 0.08173603564500809,0.08173603564500809, 0.08259635825669909, 0.08173603564500809, 19779200.0,0.0
AAPL, 1981-07-15, 0.08388684689998627,0.08388684689998627, 0.08431700534351841, 0.08388684689998627, 10953600.0,0.0
AAPL, 1981-07-16, 0.08603758364915848,0.08603758364915848, 0.08689790561034716, 0.08603758364915848, 15232000.0,0.0
AAPL, 1981-07-17, 0.08904872834682465,0.08904872834682465, 0.08947889229925718, 0.08904872834682465, 19824000.0,0.0
AAPL, 1981-07-20, 0.08302649855613708,0.08345665686645003, 0.08345665686645003, 0.08302649855613708, 23654400.0,-0.0004
AAPL, 1981-07-21, 0.0825963169336319,0.0830264808960857, 0.0830264808960857, 0.0825963169336319, 31942400.0,-0.0004
AAPL, 1981-07-22, 0.07786378264427185,0.07872488032965945, 0.07872488032965945, 0.07786378264427185, 22668800.0,-0.0009
AAPL, 1981-07-23, 0.08001537621021271,0.08001537621021271, 0.08044554031147741, 0.08001537621021271, 34451200.0,0.0
AAPL, 1981-07-24, 0.0825963169336319,0.0825963169336319, 0.0830264808960857, 0.0825963169336319, 28851200.0,0.0
AAPL, 1981-07-27, 0.08603758364915848,0.08603758364915848, 0.08646774175793497, 0.08603758364915848, 17337600.0,0.0
AAPL, 1981-07-28, 0.08302649855613708,0.08345665686645003, 0.08345665686645003, 0.08302649855613708, 22848000.0,-0.0004
AAPL, 1981-07-29, 0.08173603564500809,0.0821661998226736, 0.0821661998226736, 0.08173603564500809, 15500800.0,-0.0004
AAPL, 1981-07-30, 0.08474711328744888,0.08474711328744888, 0.0856074354054996, 0.08474711328744888, 9900800.0,0.0
AAPL, 1981-07-31, 0.08603758364915848,0.08603758364915848, 0.08646774175793497, 0.08603758364915848, 10953600.0,0.0
AAPL, 1981-08-03, 0.08517730981111526,0.08603763225836558, 0.08603763225836558, 0.08517730981111526, 12432000.0,-0.0009
AAPL, 1981-08-04, 0.08646775037050247,0.08646775037050247, 0.08689791426576088, 0.08646775037050247, 31673600.0,0.0
AAPL, 1981-08-05, 0.08904872834682465,0.08904872834682465, 0.08947889229925718, 0.08904872834682465, 17494400.0,0.0
AAPL, 1981-08-06, 0.08689794689416885,0.08732810520730666, 0.08732810520730666, 0.08689794689416885, 10528000.0,-0.0004
AAPL, 1981-08-07, 0.08689794689416885,0.08689794689416885, 0.08732810520730666, 0.08689794689416885, 9206400.0,0.0
AAPL, 1981-08-10, 0.08689794689416885,0.08689794689416885, 0.08689794689416885, 0.08689794689416885, 0.0,0.0
AAPL, 1981-08-11, 0.08431696146726608,0.08517728365028228, 0.08517728365028228, 0.08431696146726608, 71456000.0,-0.0009
AAPL, 1981-08-12, 0.0825963169336319,0.0830264808960857, 0.0830264808960857, 0.0825963169336319, 26275200.0,-0.0004
AAPL, 1981-08-13, 0.08001537621021271,0.08044554031147741, 0.08044554031147741, 0.08001537621021271, 27484800.0,-0.0004
AAPL, 1981-08-14, 0.07872486859560013,0.0795851907616352, 0.0795851907616352, 0.07872486859560013, 24192000.0,-0.0009
AAPL, 1981-08-17, 0.07614313066005707,0.0770034528707625, 0.0770034528707625, 0.07614313066005707, 18905600.0,-0.0009
AAPL, 1981-08-18, 0.07442249357700348,0.07528281587254015, 0.07528281587254015, 0.07442249357700348, 17001600.0,-0.0009
AAPL, 1981-08-19, 0.07356218993663788,0.07442251245035, 0.07442251245035, 0.07356218993663788, 20675200.0,-0.0009
AAPL, 1981-08-20, 0.07442249357700348,0.07442249357700348, 0.07485265759659078, 0.07442249357700348, 17113600.0,0.0
AAPL, 1981-08-21, 0.06926055997610092,0.07012088220243325, 0.07012088220243325, 0.06926055997610092, 41910400.0,-0.0009
AAPL, 1981-08-24, 0.06495817005634308,0.06538833401883222, 0.06538833401883222, 0.06495817005634308, 23072000.0,-0.0004
AAPL, 1981-08-25, 0.06667959690093994,0.06667959690093994, 0.06710975516553616, 0.06667959690093994, 40700800.0,0.0
AAPL, 1981-08-26, 0.06538830697536469,0.06581846501631078, 0.06581846501631078, 0.06538830697536469, 33600000.0,-0.0004
AAPL, 1981-08-27, 0.06581849604845047,0.06581849604845047, 0.06624942968327115, 0.06581849604845047, 25916800.0,0.0
AAPL, 1981-08-28, 0.06926055997610092,0.06926055997610092, 0.06969071821744835, 0.06926055997610092, 38035200.0,0.0
AAPL, 1981-08-31, 0.06926055997610092,0.06926055997610092, 0.06969071821744835, 0.06926055997610092, 40947200.0,0.0
AAPL, 1981-09-01, 0.07356218993663788,0.07356218993663788, 0.07399235406531364, 0.07356218993663788, 37027200.0,0.0
AAPL, 1981-09-02, 0.07485267519950867,0.07485267519950867, 0.07528283357661732, 0.07485267519950867, 19376000.0,0.0
AAPL, 1981-09-03, 0.07098119705915451,0.07184151919616404, 0.07184151919616404, 0.07098119705915451, 37475200.0,-0.0009
AAPL, 1981-09-04, 0.0701209083199501,0.07055106672151606, 0.07055106672151606, 0.0701209083199501, 15254400.0,-0.0004
AAPL, 1981-09-08, 0.06797008961439133,0.06840025369968405, 0.06840025369968405, 0.06797008961439133, 25446400.0,-0.0004
AAPL, 1981-09-09, 0.06797008961439133,0.06797008961439133, 0.06840025369968405, 0.06797008961439133, 30531200.0,0.0
AAPL, 1981-09-10, 0.06840025633573532,0.06840025633573532, 0.06883041469396695, 0.06840025633573532, 34809600.0,0.0
AAPL, 1981-09-11, 0.06753993779420853,0.06797009617739737, 0.06797009617739737, 0.06753993779420853, 17539200.0,-0.0004
AAPL, 1981-09-14, 0.06538830697536469,0.06581846501631078, 0.06581846501631078, 0.06538830697536469, 27686400.0,-0.0004
AAPL, 1981-09-15, 0.06366769224405289,0.06409785048038953, 0.06409785048038953, 0.06366769224405289, 19510400.0,-0.0004
AAPL, 1981-09-16, 0.06237718090415001,0.06280734471072932, 0.06280734471072932, 0.06237718090415001, 19353600.0,-0.0004
AAPL, 1981-09-17, 0.060656558722257614,0.061086722681715874, 0.061086722681715874, 0.06065655872225761, 19376000.0,-0.0004
AAPL, 1981-09-18, 0.061086710542440414,0.061086710542440414, 0.06151686867277964, 0.061086710542440414, 26320000.0,0.0
AAPL, 1981-09-21, 0.0615168996155262,0.0615168996155262, 0.061947063705872184, 0.0615168996155262, 49033600.0,0.0
AAPL, 1981-09-22, 0.058075614273548126,0.05850577261034925, 0.05850577261034925, 0.058075614273548126, 47420800.0,-0.0004
AAPL, 1981-09-23, 0.05678514763712883,0.05764547035527764, 0.05764547035527764, 0.05678514763712883, 28201600.0,-0.0009
AAPL, 1981-09-24, 0.05635493993759155,0.05678509804920747, 0.05678509804920747, 0.05635493993759155, 18300800.0,-0.0004
AAPL, 1981-09-25, 0.04904145002365112,0.04990177232950517, 0.04990177232950517, 0.04904145002365112, 34608000.0,-0.0009
AAPL, 1981-09-28, 0.04947160184383392,0.04947160184383392, 0.049901765812401105, 0.04947160184383392, 91728000.0,0.0
AAPL, 1981-09-29, 0.05205259472131729,0.05205259472131729, 0.052482758907203594, 0.05205259472131729, 94684800.0,0.0
AAPL, 1981-09-30, 0.0524827316403389,0.0524827316403389, 0.052912889859100753, 0.0524827316403389, 49996800.0,0.0
AAPL, 1981-10-01, 0.0524827316403389,0.0524827316403389, 0.052912889859100753, 0.0524827316403389, 61129600.0,0.0
AAPL, 1981-10-02, 0.05678514763712883,0.05678514763712883, 0.05721531186802361, 0.05678514763712883, 45046400.0,0.0
AAPL, 1981-10-05, 0.05850575864315033,0.05850575864315033, 0.05936608085500485, 0.05850575864315033, 43097600.0,0.0
AAPL, 1981-10-06, 0.058075614273548126,0.05850577261034925, 0.05850577261034925, 0.058075614273548126, 28358400.0,-0.0004
AAPL, 1981-10-07, 0.0615168996155262,0.0615168996155262, 0.062377222052579284, 0.0615168996155262, 38841600.0,0.0
AAPL, 1981-10-08, 0.06366769224405289,0.06366769224405289, 0.06409785048038953, 0.06366769224405289, 31091200.0,0.0
AAPL, 1981-10-09, 0.06409783661365509,0.06409783661365509, 0.06495815864384627, 0.06409783661365509, 54521600.0,0.0
AAPL, 1981-10-12, 0.06624943763017654,0.06624943763017654, 0.0666796016691714, 0.06624943763017654, 27350400.0,0.0
AAPL, 1981-10-13, 0.06624943763017654,0.06624943763017654, 0.06710975996452807, 0.06624943763017654, 44195200.0,0.0
AAPL, 1981-10-14, 0.06237718090415001,0.06280734471072932, 0.06280734471072932, 0.06237718090415001, 30979200.0,-0.0004
AAPL, 1981-10-15, 0.06366769224405289,0.06366769224405289, 0.06409785048038953, 0.06366769224405289, 29433600.0,0.0
AAPL, 1981-10-16, 0.0628073588013649,0.06323751696081376, 0.06323751696081376, 0.0628073588013649, 36467200.0,-0.0004
AAPL, 1981-10-19, 0.06409783661365509,0.06409783661365509, 0.06452800050056876, 0.06409783661365509, 20585600.0,0.0
AAPL, 1981-10-20, 0.06753993779420853,0.06753993779420853, 0.06797009617739737, 0.06753993779420853, 35728000.0,0.0
AAPL, 1981-10-21, 0.06753993779420853,0.06753993779420853, 0.06797009617739737, 0.06753993779420853, 76899200.0,0.0
